EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 01-12-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 BEGIN  : Begin date YYYYMMDD
 98-105 END    : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   BEGIN,     END,PARID,PARNAME
 7096,142526,KOKEMAKI PEIPOHJA HYRKOLA               ,FI,+61:16:15,+022:15:08,  37, RR3,19590101,20211031,    9,Pauli Jokinen                                     
 7096,142576,KOKEMAKI KARTANO                        ,FI,+61:14:00,+022:17:00,  40, RR3,19650901,19950131,    9,Pauli Jokinen                                     
 7096,142591,KOKEMAKI ASKOLA                         ,FI,+61:16:00,+022:17:00,  35, RR3,19670101,20081231,    9,Pauli Jokinen                                     
 7096,142631,KOKEMAKI TULKKILA                       ,FI,+61:15:10,+022:20:59,  38, RR3,20100526,20211031,    9,Pauli Jokinen                                     
  708,142636,JOKIOINEN JOKIOISTEN OBSERVATORIO       ,FI,+60:48:50,+023:30:03, 104, RR3,19590101,20211031,    9,Pauli Jokinen                                     
 7097,142641,TAMPERE HARMALA-1                       ,FI,+61:28:00,+023:45:00,  85, RR3,19590101,19990430,    9,Pauli Jokinen                                     
 7097,142731,TAMPERE HATANPAA                        ,FI,+61:29:12,+023:46:25,  83, RR3,20050801,20061001,    9,Pauli Jokinen                                     
 7097,142736,TAMPERE HARMALA                         ,FI,+61:27:56,+023:45:00,  85, RR3,20070621,20211031,    9,Pauli Jokinen                                     
 7097,143556,TAMPERE KPKI                            ,FI,+61:30:00,+023:43:00,  99, RR3,19650104,19701124,    9,Pauli Jokinen                                     
 7099,142060,NUMMI-PUSULA LEPPAKORPI                 ,FI,+60:29:28,+023:46:10,  96, RR3,19690101,20211030,    9,Pauli Jokinen                                     
 7099,142651,SOMERO SUOJOKI                          ,FI,+60:31:07,+023:40:43,  83, RR3,19681101,20071231,    9,Pauli Jokinen                                     
 7100,142656,NUMMI-PUSULA KARKOLA                    ,FI,+60:37:44,+023:55:26, 148, RR3,19660101,20080731,    9,Pauli Jokinen                                     
 7100,142741,SOMERO SALKOLA                          ,FI,+60:38:47,+023:48:33, 143, RR3,20140523,20211031,    9,Pauli Jokinen                                     
 7100,902949,SOMERO SALKOLA                          ,FI,+60:38:48,+023:48:20, 143, RR8,20141010,20200227,     ,                    
 7108,142696,NOKIA TOTTIJARVI                        ,FI,+61:23:47,+023:20:23,  99, RR3,19650101,20211029,    9,Pauli Jokinen                                     
 7109,142641,TAMPERE HARMALA-1                       ,FI,+61:28:00,+023:45:00,  85, RR3,19590101,19990430,    9,Pauli Jokinen                                     
 7109,142701,TAMPERE KOIVISTONKYLA                   ,FI,+61:28:00,+023:48:00, 100, RR3,19690926,19760331,    9,Pauli Jokinen                                     
 7109,142706,PIRKKALA TAMPERE-PIRKKALAN LENTOASEMA   ,FI,+61:25:14,+023:37:24, 119, RR3,19791001,20060702,    9,Pauli Jokinen                                     
 7109,142731,TAMPERE HATANPAA                        ,FI,+61:29:12,+023:46:25,  83, RR3,20050801,20061001,    9,Pauli Jokinen                                     
 7109,142736,TAMPERE HARMALA                         ,FI,+61:27:56,+023:45:00,  85, RR3,20070621,20211031,    9,Pauli Jokinen                                     
 7109,143556,TAMPERE KPKI                            ,FI,+61:30:00,+023:43:00,  99, RR3,19650104,19701124,    9,Pauli Jokinen                                     
 7110,142701,TAMPERE KOIVISTONKYLA                   ,FI,+61:28:00,+023:48:00, 100, RR3,19690926,19760331,    9,Pauli Jokinen                                     
 7110,142706,PIRKKALA TAMPERE-PIRKKALAN LENTOASEMA   ,FI,+61:25:14,+023:37:24, 119, RR3,19791001,20060702,    9,Pauli Jokinen                                     
 7110,143556,TAMPERE KPKI                            ,FI,+61:30:00,+023:43:00,  99, RR3,19650104,19701124,    9,Pauli Jokinen                                     
 7114,142636,JOKIOINEN JOKIOISTEN OBSERVATORIO       ,FI,+60:48:50,+023:30:03, 104, RR3,19590101,20211031,    9,Pauli Jokinen                                     
 7114,142726,JOKIOINEN JOKIOISTEN OBSERVATORIO AWS   ,FI,+60:48:50,+023:30:03, 104, RR3,20120531,20121231,    9,Pauli Jokinen                                     
 7115,142641,TAMPERE HARMALA-1                       ,FI,+61:28:00,+023:45:00,  85, RR3,19590101,19990430,    9,Pauli Jokinen                                     
 7115,142731,TAMPERE HATANPAA                        ,FI,+61:29:12,+023:46:25,  83, RR3,20050801,20061001,    9,Pauli Jokinen                                     
 7115,142736,TAMPERE HARMALA                         ,FI,+61:27:56,+023:45:00,  85, RR3,20070621,20211031,    9,Pauli Jokinen                                     
 7115,143556,TAMPERE KPKI                            ,FI,+61:30:00,+023:43:00,  99, RR3,19650104,19701124,    9,Pauli Jokinen                                     
 7116,142641,TAMPERE HARMALA-1                       ,FI,+61:28:00,+023:45:00,  85, RR3,19590101,19990430,    9,Pauli Jokinen                                     
 7116,142731,TAMPERE HATANPAA                        ,FI,+61:29:12,+023:46:25,  83, RR3,20050801,20061001,    9,Pauli Jokinen                                     
 7116,142736,TAMPERE HARMALA                         ,FI,+61:27:56,+023:45:00,  85, RR3,20070621,20211031,    9,Pauli Jokinen                                     
 7116,143556,TAMPERE KPKI                            ,FI,+61:30:00,+023:43:00,  99, RR3,19650104,19701124,    9,Pauli Jokinen                                     
 7117,142656,NUMMI-PUSULA KARKOLA                    ,FI,+60:37:44,+023:55:26, 148, RR3,19660101,20080731,    9,Pauli Jokinen                                     
 7117,142741,SOMERO SALKOLA                          ,FI,+60:38:47,+023:48:33, 143, RR3,20140523,20211031,    9,Pauli Jokinen                                     
 7117,902949,SOMERO SALKOLA                          ,FI,+60:38:48,+023:48:20, 143, RR8,20141010,20200227,     ,                    
 7118,142746,HAMEENLINNA KAURIALA                    ,FI,+61:00:00,+024:27:00,  92, RR3,19590101,19761231,    9,Pauli Jokinen                                     
 7118,142851,HAMEENLINNA KATINEN                     ,FI,+60:59:57,+024:29:41,  87, RR3,20050801,20211031,    9,Pauli Jokinen                                     
 7119,142751,HYVINKAA HYVINKAANKYLA                  ,FI,+60:35:45,+024:48:23,  86, RR3,19590101,20211031,    9,Pauli Jokinen                                     
 7119,142781,NURMIJARVI RAJAMAKI                     ,FI,+60:32:00,+024:45:00,  90, RR3,19650101,20081231,    9,Pauli Jokinen                                     
 7120,142756,HATTULA LETEENSUO                       ,FI,+61:04:00,+024:14:00,  88, RR3,19590101,20021231,    9,Pauli Jokinen                                     
 7120,142761,HATTULA LEPAA-1                         ,FI,+61:07:38,+024:20:10,  87, RR3,19590101,20071231,    9,Pauli Jokinen                                     
 7120,142856,HATTULA LEPAA                           ,FI,+61:06:53,+024:19:46,  87, RR3,20130829,20211031,    9,Pauli Jokinen                                     
  709,142761,HATTULA LEPAA-1                         ,FI,+61:07:38,+024:20:10,  87, RR3,19590101,20071231,    9,Pauli Jokinen                                     
  709,142856,HATTULA LEPAA                           ,FI,+61:06:53,+024:19:46,  87, RR3,20130829,20211031,    9,Pauli Jokinen                                     
 7123,142776,VIHTI HIISKULA                          ,FI,+60:31:29,+024:31:08, 100, RR3,19650101,20211031,    9,Pauli Jokinen                                     
 7123,142846,NURMIJARVI GEOFYSIIKAN OBSERVATORIO     ,FI,+60:30:31,+024:39:25, 111, RR3,19700101,20211031,    9,Pauli Jokinen                                     
 7124,142751,HYVINKAA HYVINKAANKYLA                  ,FI,+60:35:45,+024:48:23,  86, RR3,19590101,20211031,    9,Pauli Jokinen                                     
 7124,142781,NURMIJARVI RAJAMAKI                     ,FI,+60:32:00,+024:45:00,  90, RR3,19650101,20081231,    9,Pauli Jokinen                                     
 7124,142846,NURMIJARVI GEOFYSIIKAN OBSERVATORIO     ,FI,+60:30:31,+024:39:25, 111, RR3,19700101,20211031,    9,Pauli Jokinen                                     
 7130,142811,LAMMI NIIPALA                           ,FI,+61:03:00,+024:59:00, 144, RR3,19690101,19780228,    9,Pauli Jokinen                                     
 7130,142871,HAMEENLINNA LAMMI PAPPILA               ,FI,+61:03:14,+025:02:32, 125, RR3,19630701,20211031,    9,Pauli Jokinen                                     
 7130,142911,LAMMI TIRMULA                           ,FI,+61:03:33,+025:00:00, 128, RR3,19680101,20080630,    9,Pauli Jokinen                                     
 7130,142971,LAMMI JAHKOLA                           ,FI,+61:02:29,+025:00:54, 145, RR3,19680101,20080531,    9,Pauli Jokinen                                     
 7131,142816,HAMEENLINNA PIRTTIKOSKI                 ,FI,+61:00:23,+023:55:24, 129, RR3,19660401,20211031,    9,Pauli Jokinen                                     
 7132,142821,TUULOS TEURO                            ,FI,+61:04:35,+024:50:10, 122, RR3,19650101,20071231,    9,Pauli Jokinen                                     
 7132,142871,HAMEENLINNA LAMMI PAPPILA               ,FI,+61:03:14,+025:02:32, 125, RR3,19630701,20211031,    9,Pauli Jokinen                                     
 7132,142911,LAMMI TIRMULA                           ,FI,+61:03:33,+025:00:00, 128, RR3,19680101,20080630,    9,Pauli Jokinen                                     
 7137,142776,VIHTI HIISKULA                          ,FI,+60:31:29,+024:31:08, 100, RR3,19650101,20211031,    9,Pauli Jokinen                                     
 7137,142781,NURMIJARVI RAJAMAKI                     ,FI,+60:32:00,+024:45:00,  90, RR3,19650101,20081231,    9,Pauli Jokinen                                     
 7137,142846,NURMIJARVI GEOFYSIIKAN OBSERVATORIO     ,FI,+60:30:31,+024:39:25, 111, RR3,19700101,20211031,    9,Pauli Jokinen                                     
 7138,142746,HAMEENLINNA KAURIALA                    ,FI,+61:00:00,+024:27:00,  92, RR3,19590101,19761231,    9,Pauli Jokinen                                     
 7138,142851,HAMEENLINNA KATINEN                     ,FI,+60:59:57,+024:29:41,  87, RR3,20050801,20211031,    9,Pauli Jokinen                                     
 7139,142761,HATTULA LEPAA-1                         ,FI,+61:07:38,+024:20:10,  87, RR3,19590101,20071231,    9,Pauli Jokinen                                     
 7139,142856,HATTULA LEPAA                           ,FI,+61:06:53,+024:19:46,  87, RR3,20130829,20211031,    9,Pauli Jokinen                                     
 7142,142871,HAMEENLINNA LAMMI PAPPILA               ,FI,+61:03:14,+025:02:32, 125, RR3,19630701,20211031,    9,Pauli Jokinen                                     
 7147,142871,HAMEENLINNA LAMMI PAPPILA               ,FI,+61:03:14,+025:02:32, 125, RR3,19630701,20211031,    9,Pauli Jokinen                                     
 7147,142896,HAMEENKOSKI PALOMAA                     ,FI,+61:03:47,+025:14:51, 119, RR3,19690801,20071231,    9,Pauli Jokinen                                     
 7147,142901,HOLLOLA KK                              ,FI,+61:04:02,+025:25:03, 101, RR3,19640101,20071231,    9,Pauli Jokinen                                     
 7147,142951,HAMEENKOSKI KAIKALA                     ,FI,+61:03:00,+025:10:00, 120, RR3,19680801,19981231,    9,Pauli Jokinen                                     
 7149,142871,HAMEENLINNA LAMMI PAPPILA               ,FI,+61:03:14,+025:02:32, 125, RR3,19630701,20211031,    9,Pauli Jokinen                                     
 7149,142906,LAMMI JAHKOLA-1                         ,FI,+61:03:00,+025:01:00, 120, RR3,19680101,19690829,    9,Pauli Jokinen                                     
 7150,142811,LAMMI NIIPALA                           ,FI,+61:03:00,+024:59:00, 144, RR3,19690101,19780228,    9,Pauli Jokinen                                     
 7150,142871,HAMEENLINNA LAMMI PAPPILA               ,FI,+61:03:14,+025:02:32, 125, RR3,19630701,20211031,    9,Pauli Jokinen                                     
 7150,142911,LAMMI TIRMULA                           ,FI,+61:03:33,+025:00:00, 128, RR3,19680101,20080630,    9,Pauli Jokinen                                     
 7151,142871,HAMEENLINNA LAMMI PAPPILA               ,FI,+61:03:14,+025:02:32, 125, RR3,19630701,20211031,    9,Pauli Jokinen                                     
 7151,142896,HAMEENKOSKI PALOMAA                     ,FI,+61:03:47,+025:14:51, 119, RR3,19690801,20071231,    9,Pauli Jokinen                                     
 7151,142901,HOLLOLA KK                              ,FI,+61:04:02,+025:25:03, 101, RR3,19640101,20071231,    9,Pauli Jokinen                                     
 7151,142916,KOSKI HL HYRKKALA                       ,FI,+61:05:00,+025:14:00, 108, RR3,19700101,19760531,    9,Pauli Jokinen                                     
 7151,142951,HAMEENKOSKI KAIKALA                     ,FI,+61:03:00,+025:10:00, 120, RR3,19680801,19981231,    9,Pauli Jokinen                                     
 7158,142871,HAMEENLINNA LAMMI PAPPILA               ,FI,+61:03:14,+025:02:32, 125, RR3,19630701,20211031,    9,Pauli Jokinen                                     
 7158,142896,HAMEENKOSKI PALOMAA                     ,FI,+61:03:47,+025:14:51, 119, RR3,19690801,20071231,    9,Pauli Jokinen                                     
 7158,142951,HAMEENKOSKI KAIKALA                     ,FI,+61:03:00,+025:10:00, 120, RR3,19680801,19981231,    9,Pauli Jokinen                                     
 7159,142871,HAMEENLINNA LAMMI PAPPILA               ,FI,+61:03:14,+025:02:32, 125, RR3,19630701,20211031,    9,Pauli Jokinen                                     
 7159,142876,LAMMI EVO                               ,FI,+61:11:00,+025:05:00, 127, RR3,19590101,19641130,    9,Pauli Jokinen                                     
 7159,142956,LAMMI KUURIKKA                          ,FI,+61:07:00,+025:05:00, 125, RR3,19690629,19751231,    9,Pauli Jokinen                                     
 7159,142961,LAMMI RONNI                             ,FI,+61:05:00,+025:08:00, 120, RR3,19680908,19930101,    9,Pauli Jokinen                                     
 7159,142966,LAMMI KOSTILA                           ,FI,+61:07:26,+025:08:11, 132, RR3,19680901,20060930,    9,Pauli Jokinen                                     
 7160,142871,HAMEENLINNA LAMMI PAPPILA               ,FI,+61:03:14,+025:02:32, 125, RR3,19630701,20211031,    9,Pauli Jokinen                                     
 7160,142876,LAMMI EVO                               ,FI,+61:11:00,+025:05:00, 127, RR3,19590101,19641130,    9,Pauli Jokinen                                     
 7160,142951,HAMEENKOSKI KAIKALA                     ,FI,+61:03:00,+025:10:00, 120, RR3,19680801,19981231,    9,Pauli Jokinen                                     
 7160,142961,LAMMI RONNI                             ,FI,+61:05:00,+025:08:00, 120, RR3,19680908,19930101,    9,Pauli Jokinen                                     
 7160,142966,LAMMI KOSTILA                           ,FI,+61:07:26,+025:08:11, 132, RR3,19680901,20060930,    9,Pauli Jokinen                                     
 7161,142871,HAMEENLINNA LAMMI PAPPILA               ,FI,+61:03:14,+025:02:32, 125, RR3,19630701,20211031,    9,Pauli Jokinen                                     
 7161,142876,LAMMI EVO                               ,FI,+61:11:00,+025:05:00, 127, RR3,19590101,19641130,    9,Pauli Jokinen                                     
 7161,142921,LAMMI VESTOLA                           ,FI,+61:09:00,+025:15:00, 147, RR3,19700101,20000531,    9,Pauli Jokinen                                     
 7161,142951,HAMEENKOSKI KAIKALA                     ,FI,+61:03:00,+025:10:00, 120, RR3,19680801,19981231,    9,Pauli Jokinen                                     
 7161,142956,LAMMI KUURIKKA                          ,FI,+61:07:00,+025:05:00, 125, RR3,19690629,19751231,    9,Pauli Jokinen                                     
 7161,142961,LAMMI RONNI                             ,FI,+61:05:00,+025:08:00, 120, RR3,19680908,19930101,    9,Pauli Jokinen                                     
 7161,142966,LAMMI KOSTILA                           ,FI,+61:07:26,+025:08:11, 132, RR3,19680901,20060930,    9,Pauli Jokinen                                     
 7161,143011,HAMEENLINNA LAMMI ISO-EVO               ,FI,+61:10:58,+025:02:24, 129, RR3,19890101,20090131,    9,Pauli Jokinen                                     
 7162,142811,LAMMI NIIPALA                           ,FI,+61:03:00,+024:59:00, 144, RR3,19690101,19780228,    9,Pauli Jokinen                                     
 7162,142871,HAMEENLINNA LAMMI PAPPILA               ,FI,+61:03:14,+025:02:32, 125, RR3,19630701,20211031,    9,Pauli Jokinen                                     
 7162,142971,LAMMI JAHKOLA                           ,FI,+61:02:29,+025:00:54, 145, RR3,19680101,20080531,    9,Pauli Jokinen                                     
 7163,142871,HAMEENLINNA LAMMI PAPPILA               ,FI,+61:03:14,+025:02:32, 125, RR3,19630701,20211031,    9,Pauli Jokinen                                     
 7163,142951,HAMEENKOSKI KAIKALA                     ,FI,+61:03:00,+025:10:00, 120, RR3,19680801,19981231,    9,Pauli Jokinen                                     
 7163,142976,KOSKI HL TOIJALA                        ,FI,+61:01:00,+025:08:00, 135, RR3,19710101,19831031,    9,Pauli Jokinen                                     
 7170,142876,LAMMI EVO                               ,FI,+61:11:00,+025:05:00, 127, RR3,19590101,19641130,    9,Pauli Jokinen                                     
 7170,142921,LAMMI VESTOLA                           ,FI,+61:09:00,+025:15:00, 147, RR3,19700101,20000531,    9,Pauli Jokinen                                     
 7170,142956,LAMMI KUURIKKA                          ,FI,+61:07:00,+025:05:00, 125, RR3,19690629,19751231,    9,Pauli Jokinen                                     
 7170,142961,LAMMI RONNI                             ,FI,+61:05:00,+025:08:00, 120, RR3,19680908,19930101,    9,Pauli Jokinen                                     
 7170,142966,LAMMI KOSTILA                           ,FI,+61:07:26,+025:08:11, 132, RR3,19680901,20060930,    9,Pauli Jokinen                                     
 7170,142991,LAMMI EVO                               ,FI,+61:12:00,+025:08:00, 132, RR3,19860701,19880831,    9,Pauli Jokinen                                     
 7170,143011,HAMEENLINNA LAMMI ISO-EVO               ,FI,+61:10:58,+025:02:24, 129, RR3,19890101,20090131,    9,Pauli Jokinen                                     
 7176,143041,KOUVOLA UTTI LENTOKENTTA                ,FI,+60:53:25,+026:56:39,  99, RR3,19590101,20090630,    9,Pauli Jokinen                                     
 7176,143151,KOUVOLA UTTI LENTOPORTINTIE             ,FI,+60:53:25,+026:56:40,  99, RR3,20081001,20211028,    9,Pauli Jokinen                                     
 7176,902956,KOUVOLA UTTI LENTOPORTINTIE             ,FI,+60:53:27,+026:55:45, 100, RR8,20130822,20191103,     ,                    
 7176,902966,UTTI                                    ,FI,+60:54:00,+026:56:00, 100, RR8,19820101,20191103,     ,                    
 7179,143056,KOUVOLA ANJALA                          ,FI,+60:41:47,+026:48:49,  33, RR3,19590101,20211031,    9,Pauli Jokinen                                     
 7179,143076,ANJALANKOSKI RAUTAKORPI                 ,FI,+60:46:00,+026:46:00,  43, RR3,19610101,20080731,    9,Pauli Jokinen                                     
 7179,902830,ANJALANKOSKI ANJALA                     ,FI,+60:42:00,+026:49:00,  33, RR8,20080816,20200227,     ,                    
 7180,143061,KUUSANKOSKI KESKUSTA                    ,FI,+60:54:00,+026:39:00,  61, RR3,19590101,19901231,    9,Pauli Jokinen                                     
 7180,143081,VALKEALA KOUVOLA                        ,FI,+60:50:00,+026:45:00,  60, RR3,19690101,20000630,    9,Pauli Jokinen                                     
 7180,143101,KOUVOLA TORNIONMAKI                     ,FI,+60:53:00,+026:47:00,  75, RR3,19670813,19931231,    9,Pauli Jokinen                                     
 7180,143141,VALKEALA KOUVOLANKYLA                   ,FI,+60:51:00,+026:47:00,  50, RR3,19650101,20081231,    9,Pauli Jokinen                                     
 7181,143066,HEINOLA ASEMANTAUS                      ,FI,+61:11:59,+026:03:10,  92, RR3,19590101,20211031,    9,Pauli Jokinen                                     
 7183,143056,KOUVOLA ANJALA                          ,FI,+60:41:47,+026:48:49,  33, RR3,19590101,20211031,    9,Pauli Jokinen                                     
 7183,143076,ANJALANKOSKI RAUTAKORPI                 ,FI,+60:46:00,+026:46:00,  43, RR3,19610101,20080731,    9,Pauli Jokinen                                     
 7183,143081,VALKEALA KOUVOLA                        ,FI,+60:50:00,+026:45:00,  60, RR3,19690101,20000630,    9,Pauli Jokinen                                     
 7183,902830,ANJALANKOSKI ANJALA                     ,FI,+60:42:00,+026:49:00,  33, RR8,20080816,20200227,     ,                    
 7184,143061,KUUSANKOSKI KESKUSTA                    ,FI,+60:54:00,+026:39:00,  61, RR3,19590101,19901231,    9,Pauli Jokinen                                     
 7184,143076,ANJALANKOSKI RAUTAKORPI                 ,FI,+60:46:00,+026:46:00,  43, RR3,19610101,20080731,    9,Pauli Jokinen                                     
 7184,143081,VALKEALA KOUVOLA                        ,FI,+60:50:00,+026:45:00,  60, RR3,19690101,20000630,    9,Pauli Jokinen                                     
 7184,143096,KOUVOLA KESKUSTA                        ,FI,+60:52:00,+026:44:00,  70, RR3,19680101,19791022,    9,Pauli Jokinen                                     
 7184,143101,KOUVOLA TORNIONMAKI                     ,FI,+60:53:00,+026:47:00,  75, RR3,19670813,19931231,    9,Pauli Jokinen                                     
 7184,143141,VALKEALA KOUVOLANKYLA                   ,FI,+60:51:00,+026:47:00,  50, RR3,19650101,20081231,    9,Pauli Jokinen                                     
 7187,143061,KUUSANKOSKI KESKUSTA                    ,FI,+60:54:00,+026:39:00,  61, RR3,19590101,19901231,    9,Pauli Jokinen                                     
 7187,143081,VALKEALA KOUVOLA                        ,FI,+60:50:00,+026:45:00,  60, RR3,19690101,20000630,    9,Pauli Jokinen                                     
 7187,143096,KOUVOLA KESKUSTA                        ,FI,+60:52:00,+026:44:00,  70, RR3,19680101,19791022,    9,Pauli Jokinen                                     
 7187,143101,KOUVOLA TORNIONMAKI                     ,FI,+60:53:00,+026:47:00,  75, RR3,19670813,19931231,    9,Pauli Jokinen                                     
 7187,143141,VALKEALA KOUVOLANKYLA                   ,FI,+60:51:00,+026:47:00,  50, RR3,19650101,20081231,    9,Pauli Jokinen                                     
 7188,143041,KOUVOLA UTTI LENTOKENTTA                ,FI,+60:53:25,+026:56:39,  99, RR3,19590101,20090630,    9,Pauli Jokinen                                     
 7188,143061,KUUSANKOSKI KESKUSTA                    ,FI,+60:54:00,+026:39:00,  61, RR3,19590101,19901231,    9,Pauli Jokinen                                     
 7188,143081,VALKEALA KOUVOLA                        ,FI,+60:50:00,+026:45:00,  60, RR3,19690101,20000630,    9,Pauli Jokinen                                     
 7188,143096,KOUVOLA KESKUSTA                        ,FI,+60:52:00,+026:44:00,  70, RR3,19680101,19791022,    9,Pauli Jokinen                                     
 7188,143101,KOUVOLA TORNIONMAKI                     ,FI,+60:53:00,+026:47:00,  75, RR3,19670813,19931231,    9,Pauli Jokinen                                     
 7188,143151,KOUVOLA UTTI LENTOPORTINTIE             ,FI,+60:53:25,+026:56:40,  99, RR3,20081001,20211028,    9,Pauli Jokinen                                     
 7188,902956,KOUVOLA UTTI LENTOPORTINTIE             ,FI,+60:53:27,+026:55:45, 100, RR8,20130822,20191103,     ,                    
 7193,143056,KOUVOLA ANJALA                          ,FI,+60:41:47,+026:48:49,  33, RR3,19590101,20211031,    9,Pauli Jokinen                                     
 7193,143076,ANJALANKOSKI RAUTAKORPI                 ,FI,+60:46:00,+026:46:00,  43, RR3,19610101,20080731,    9,Pauli Jokinen                                     
 7193,143126,ANJALANKOSKI                            ,FI,+60:42:00,+026:50:00,  30, RR3,19700101,19900629,    9,Pauli Jokinen                                     
 7193,902830,ANJALANKOSKI ANJALA                     ,FI,+60:42:00,+026:49:00,  33, RR8,20080816,20200227,     ,                    
 7195,143136,KOUVOLA VOIKOSKI                        ,FI,+61:15:04,+026:46:56,  90, RR3,19700101,20211031,    9,Pauli Jokinen                                     
 7198,143041,KOUVOLA UTTI LENTOKENTTA                ,FI,+60:53:25,+026:56:39,  99, RR3,19590101,20090630,    9,Pauli Jokinen                                     
 7198,143151,KOUVOLA UTTI LENTOPORTINTIE             ,FI,+60:53:25,+026:56:40,  99, RR3,20081001,20211028,    9,Pauli Jokinen                                     
 7198,902956,KOUVOLA UTTI LENTOPORTINTIE             ,FI,+60:53:27,+026:55:45, 100, RR8,20130822,20191103,     ,                    
 7198,902966,UTTI                                    ,FI,+60:54:00,+026:56:00, 100, RR8,19820101,20191103,     ,                    
 7199,143156,VIROLAHTI RAVIJOKI                      ,FI,+60:32:00,+027:33:00,  22, RR3,19650101,20080731,    9,Pauli Jokinen                                     
 7199,143211,VIROLAHTI KOIVUNIEMI                    ,FI,+60:31:38,+027:40:33,   5, RR3,19770101,20211031,    9,Pauli Jokinen                                     
 7200,143156,VIROLAHTI RAVIJOKI                      ,FI,+60:32:00,+027:33:00,  22, RR3,19650101,20080731,    9,Pauli Jokinen                                     
 7200,143161,VIROLAHTI RAVIJARVI                     ,FI,+60:35:00,+027:29:00,  25, RR3,19650801,19930101,    9,Pauli Jokinen                                     
 7200,143171,VIROLAHTI NOPALA                        ,FI,+60:38:00,+027:27:00,  20, RR3,19650101,20081231,    9,Pauli Jokinen                                     
 7200,143211,VIROLAHTI KOIVUNIEMI                    ,FI,+60:31:38,+027:40:33,   5, RR3,19770101,20211031,    9,Pauli Jokinen                                     
 7202,143171,VIROLAHTI NOPALA                        ,FI,+60:38:00,+027:27:00,  20, RR3,19650101,20081231,    9,Pauli Jokinen                                     
 7202,143176,HAMINA ONKAMAA                          ,FI,+60:39:00,+027:25:00,  35, RR3,19690101,20081231,    9,Pauli Jokinen                                     
 7210,143156,VIROLAHTI RAVIJOKI                      ,FI,+60:32:00,+027:33:00,  22, RR3,19650101,20080731,    9,Pauli Jokinen                                     
 7210,143211,VIROLAHTI KOIVUNIEMI                    ,FI,+60:31:38,+027:40:33,   5, RR3,19770101,20211031,    9,Pauli Jokinen                                     
 7214,143231,LAPPEENRANTA LENTOASEMA                 ,FI,+61:02:38,+028:09:15, 106, RR3,19590101,20060702,    9,Pauli Jokinen                                     
 7214,143276,LAPPEENRANTA LEPOLA                     ,FI,+61:03:26,+028:12:42, 103, RR3,19950901,20211031,    9,Pauli Jokinen                                     
 7214,902958,LAPPEENRANTA                            ,FI,+61:03:00,+028:12:00, 106, RR8,19820101,20191103,     ,                    
 7215,143236,RUOKOLAHTI KOTANIEMI                    ,FI,+61:22:00,+028:40:00,  95, RR3,19640901,19980126,    9,Pauli Jokinen                                     
 7215,143256,RUOKOLAHTI KOTALAHTI SIPINEN            ,FI,+61:23:00,+028:40:00, 100, RR3,19670901,20081231,    9,Pauli Jokinen                                     
 7215,143281,RUOKOLAHTI KOTANIEMI SIITONEN           ,FI,+61:22:05,+028:41:00,  95, RR3,19971231,20211031,    9,Pauli Jokinen                                     
 7219,143236,RUOKOLAHTI KOTANIEMI                    ,FI,+61:22:00,+028:40:00,  95, RR3,19640901,19980126,    9,Pauli Jokinen                                     
 7219,143256,RUOKOLAHTI KOTALAHTI SIPINEN            ,FI,+61:23:00,+028:40:00, 100, RR3,19670901,20081231,    9,Pauli Jokinen                                     
 7219,143281,RUOKOLAHTI KOTANIEMI SIITONEN           ,FI,+61:22:05,+028:41:00,  95, RR3,19971231,20211031,    9,Pauli Jokinen                                     
 7220,143236,RUOKOLAHTI KOTANIEMI                    ,FI,+61:22:00,+028:40:00,  95, RR3,19640901,19980126,    9,Pauli Jokinen                                     
 7220,143256,RUOKOLAHTI KOTALAHTI SIPINEN            ,FI,+61:23:00,+028:40:00, 100, RR3,19670901,20081231,    9,Pauli Jokinen                                     
 7220,143261,RUOKOLAHTI VALKJARVI                    ,FI,+61:25:00,+028:39:00, 110, RR3,19650801,19950930,    9,Pauli Jokinen                                     
 7220,143281,RUOKOLAHTI KOTANIEMI SIITONEN           ,FI,+61:22:05,+028:41:00,  95, RR3,19971231,20211031,    9,Pauli Jokinen                                     
 7223,143231,LAPPEENRANTA LENTOASEMA                 ,FI,+61:02:38,+028:09:15, 106, RR3,19590101,20060702,    9,Pauli Jokinen                                     
